id_review,timestamp,raw_text,clean_text,rating,emotion,intensity,source,product_id,category,marca,modelo
SHOP_4709,15 ene 2026,Hasta ahora todo muy bien funciona excelente muy rápida para el uso que la requiero.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4710,14 ene 2026,"Esta bonita , y se siente de buen material , llevo 3 meses con ella y no ah presentado ningun inconveniente.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4711,14 ene 2026,Muy buena laptop. Excelente para estudiantes.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4712,12 ene 2026,Excelente compra.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4713,07 ene 2026,Chingona.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4714,06 ene 2026,"Una muy buena laptop, para estudio y juegos ocasionales.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4715,05 ene 2026,"Excelente producto muy ágil y práctica, corre bien los juegos.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4716,05 ene 2026,"Una excelente computadora, es precio calidad y muy bonita.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4717,04 ene 2026,Perfecto.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4718,29 dic 2025,Calidad precio.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4719,26 dic 2025,"Excelente,ninguna queja.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4720,24 dic 2025,"Calidad, precio, es lo que esperaba. Recomendado.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4721,22 dic 2025,"Bñes muy buena ya llevo más de un mes con ella, pero el teclado está todo revueltos.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4722,19 dic 2025,Muy útil. Funciona muy bien.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4723,19 dic 2025,Excelente no he tenido problema en nada.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4724,18 dic 2025,"Buena laptop con excelentes características, por el precio bien.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4725,16 dic 2025,"Buen producto, ideal para la escuela, el principal uso que le estoy dando.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4726,15 dic 2025,"Todo bien, viene en todo guardado y es lo que queria.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4727,12 dic 2025,Muy buena laptop. Recomendada al 100%.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4728,11 dic 2025,Excelente.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4729,10 dic 2025,Excelente producto con respecto a relación calidad-precio.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4730,07 dic 2025,"Llegó en buen estado, la computadora funciona muy bien, la recomiendo.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4731,03 dic 2025,Hasta ahorita bastante bien.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4732,02 dic 2025,Exelente.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4733,01 dic 2025,Excalente.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4734,01 dic 2025,Muy pro y buena para programas de edición.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4735,30 nov 2025,Excelente me encantó.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4736,28 nov 2025,Excelente se trabaja muy bien con el equipo.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4737,28 nov 2025,"Súper práctica, el tamaño del cargador está excelente, fácil de transportar. Excelente para estudiantes.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4738,23 nov 2025,"Totalmente nueva, funciona excelente, recomendable 100%.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4739,22 nov 2025,Hasta el momento todo exelente.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4740,19 nov 2025,La relación de precio calidad es satisfactoria.,PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4741,16 nov 2025,Exelwnte producto.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4742,15 nov 2025,Excelente equipo de cómputo.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4743,14 nov 2025,"Muy rápida, procesador muy bueno.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4744,09 nov 2025,"Buen equipo, tiene buen rendimiento, con buenas características.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4745,06 nov 2025,"Muy buena laptop, muy fluido todo su sistema.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4746,20 oct 2025,Muy buen equipo muy fácil de configurar realmente bastante veloz y práctica.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4747,02 oct 2025,"Es perfecta, buscaba una laptop potente, rápida, ligera y estética, encantada con la modulación de niveles de los ventiladores, el ruido, y la calidad del teclado, me hubiese gustado que fuera retroiluminado pero es muy cómodo, las bocinas también son buenas, el único detalle con un poco de uso, es el mouse, es algo rígido y se comienza a trabar.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4748,23 oct 2025,"Está bien, pero si se siente como de juguete.",PENDIENTE_PROCESAR,Calificación 3 de 5,,,Mercado Libre,ML_PROD_024,,ASUS,ASUS Vivobook 14 i7
SHOP_4749,02 sept 2025,Justamente lo que estaba buscando excelente laptop uffff su procesador es muy rápido cuándo lo saqué de la caja al encenderlo enseguida salió la configuración de actualización solo son 3 simples pasos lo recomiendo 💯👌👍.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4750,14 jul 2025,Muy buen equipo si solo lo van a ocupar para estudiar la verdad no me falla puedo decirles que estoy contento con la compra el sonido es bueno lo malo es su batería pero si utilizas muy pocas aplicaciones puede que te rinda como 8 hrs es muy rápida igual en juegos he jugado los resident tienes unos que otros problemas para correrlos el 4 es el más lata da pero lo hace bajando los gráficos lo malo también sería su almacenamiento de ahí en fuera todo bien 9/10.,PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4751,17 abr 2025,"Tapa de aluminio, tiene la letra ñ yodo bien con el producto.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4752,24 mar 2025,"Muy buena opción. Para trabajar con programas de diseño, audio. Videojuegos. Excelente.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4753,03 nov 2025,Excelente definición y procesador.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4754,15 nov 2025,"El producto es bueno, cumple con las características y especificaciones que dice tener, tiene buenos gráficos lo único.
Que me disgusta es la duración de la batería.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4755,12 dic 2025,"Me encantó porque la ocupo para diseñar y es una maravilla, la recomiendo ampliamente para los que no contamos con tanto presupuesto.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4756,11 nov 2025,Excelente producto 👌.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4757,27 jul 2025,"Excelente laptop, su diseño y vrlocidad son excelentes.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4758,23 sept 2024,Vale la pena por el precio.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4759,18 ago 2024,Ampliamente recomendado.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4760,28 jun 2024,"Le hace falta mejor sonido, en los demás detalles está bien.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4761,13 nov 2025,La mejor laptop que he tendido. Altamente en recomendable.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4762,11 nov 2025,"Un producto muy bueno, por el precio pensé q iba a ser más lenta o soportaría menos juegos y programas, pero me sorprendió bastante su rendimiento.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4763,17 jul 2025,"Es lo que necesitaba, ya que me gusta mucho la marca asus con un procesador ryzen.
Ya que el intel no me gusta tanto.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4764,29 nov 2024,Muy bueno 👌.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4765,14 oct 2024,Excelente producto.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4766,05 oct 2024,Excelente muy practica y muy buena velocidad.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4767,29 nov 2025,Tal como lo esperaba muy bonita lap.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4768,19 nov 2025,"Personalmente me encanta la marca asus, nunca me fallan y en este caso es igual, muy veloz y eficaz para casi todo.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4769,15 dic 2025,Exelente producto.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4770,23 nov 2025,Buen producto.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4771,10 mar 2026,"Robusta, práctica, relación precio con descuento y meses sin intereses, hace que sea una buena elección.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4772,02 feb 2026,"Llevo poco tiempo con ella y estoy totalmente satisfecho, tiene un acabado increíble, sus sonidos son buenos, y su pantalla es increíble.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4773,15 feb 2026,"Se ve de buena calidad, es para mi hijo así que esperemos con el uso nos de buen rendimiento hasta ahora todo bien.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4774,13 feb 2026,"Es una computadora de la cual tenía dudas pues varios opinaban que la duración de la batería dejaba que esperar, y después de medio año usándola puedo decir que tienen un poco de razón, pero la razón por la cual le doy 5 estrellas es su velocidad al momento de abrir cualquier programa, la verdad al tener un ryzen 7 va bien de sobra, la compré para mi carrera de la universidad en contaduría y la verdad el excel y paquetes contables va súper, la calidad de la pantalla y sonido genial, el tema de la batería si puede llegar a durar menos de 3 horas pero si la usas para lo básico, es una buena opción.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4775,11 dic 2025,"Resultó bastante bueno el regalo, le gustó mucho a quien lo recibió, como trabajo de oficina queda muy bien.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4776,29 nov 2025,"Me gustó mucho, la uso para asuntos escolares y sin problema, además de algún videojuego ocasional.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4777,12 mar 2026,"Buena laptop, recomiendo.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4778,28 feb 2026,"Hasta ahorita todo excelente,muy rápida una buena compra.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4779,09 feb 2026,"Muy buena opción de compra, portátil y potente en una sola laptop.
Bastante ergonómica y con muy buen tamaño.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4780,07 feb 2026,"Llevo unos meses usándola y me ha sido muy útil para la escuela, además de que puedo jugar sin que se trabe.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4781,06 feb 2026,"Es una buena laptop, un precio accesible, muy bonita, rápida tiene buenas funcionas y está muy actualizada.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4782,17 ene 2026,"Perfecta laptop, para el gaming y los estudios, tiene un potente procesador y tarjeta gráfica para correr los juegos.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4783,06 ene 2026,"Excelente compra, es de muy buena calidad y muy rápida. Sin lugar a dudas fue una compra inteligente.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4784,28 dic 2025,"Si llega y es súper nueva y rápida, me encantó.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4785,12 dic 2025,"La compré hace 2 meses y la uso para la universidad, hasta ahora no he tenido ningún problema.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4786,01 dic 2025,"Excelente! liviana y potente la uso para trabajo de oficina.
La pantalla es grande y de buena resolución.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4787,15 mar 2026,Una máquina fluida y comoda solo me hubiera gustado luz en el teclado por lo demás es una inversión segura para tener una experiencia fluida para rato. Y muy bonita pantalla muy buena definición.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4788,04 mar 2026,Mis detalles y en perfecto estado.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4789,26 feb 2026,Buena.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4790,06 feb 2026,"Mi primera lap, llegó rápido esta en perfectas condiciones y yo la recomiendo 100.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4791,02 feb 2026,Buena opción y exelente para los trabajos escolares y oficinas cumple con todas sus funciones.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4792,31 ene 2026,Excelente laptop llevo 2 meses con ella y sin problemas.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4793,11 ene 2026,Excelente precio.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4794,10 ene 2026,Muy potente pero equilibrada la pantalla luce perfecta y se ve muy elegante.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4795,01 ene 2026,Esta bien.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4796,27 dic 2025,Se desempeña muy bien y es buena opción para la escuela.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4797,27 dic 2025,Hasta ahora todo bien.,PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4798,26 dic 2025,Super.,PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4799,20 dic 2025,"Excelente calidad de materiales, y corre perfectamente juegos, ahorita estoy jugando el howarts legacy y sin problemas es muy rápida.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4800,16 dic 2025,"Es un equipo muy rápido y hasta el momento estoy muy contenta con mi compra, es muy sencilla de configurar, excelente resolución de pantalla, los videos y el audio corren estupendo y no se me traba al editar videos o hacer mis diseños en canva, la verdad un super equipo altamente recomendable, al principio la sentí muy grande ya que antes tenía un equipo más pequeño pero ya con el uso prefiero que sea un equipo de 15. 6 pulgadas para lo que la estoy usando.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4801,12 dic 2025,De lujo.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4802,10 dic 2025,"Muy rápida, excelente condiciones y más económica que en tiendas departamentales.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4803,07 dic 2025,"Buen producto, relación precio - calidad.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4804,25 nov 2025,"Excelente producto, muy rápida.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4805,23 nov 2025,Muy bien.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4806,15 nov 2025,Excelente laptop justo lo que esperaba.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4807,14 nov 2025,Excelente.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4808,13 nov 2025,Es una buena computadora por un excelente precio.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4809,09 nov 2025,Recomendado.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4810,07 nov 2025,Muy buen equipo a un superprecio.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4811,19 oct 2025,Muy bien. Super rápida.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4812,13 sept 2025,Es una basura.,PENDIENTE_PROCESAR,Calificación 1 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4813,19 dic 2025,"La laptop llegó bien. Todo empezó después de las configuración inicial, el equipo encendido no daba imagen. Hice el reporte y terminé devolviendo el equipo.",PENDIENTE_PROCESAR,Calificación 3 de 5,,,Mercado Libre,ML_PROD_025,,ASUS,ASUS Vivobook 16
SHOP_4814,15 nov 2025,"Apenas me llegó, se siente de buen material, es ligero, por la parte de abajo se siente como si por ejemplo lo tratas de cargar y solo apoyas 3 dedos se siente algo frágil, pantalla super amplia, corre muy bien, no se tardar es bastante rápida, y muy buenas funciones y configuración por el momento, cumple con todas las especificaciones, eso si, la bateria no le dura muchisimo, (y no la he utilizado para cosas tan exigentes) entre unas 3-5 hrs aprox esperemos que pase un tiempo y les cuento en unos 3 meses o mas, pero de momento esta excelente.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4815,20 jun 2025,Puesto que la llevo apenas 3 semanas usando quiero decir que hasta el momento me ah parecido exelente por el precio y también la potencia la recomiendo 100% la eh estado usando para desarrollo de software y está estupenda.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4816,10 nov 2025,"Me encantó, viene con todas la especificaciones y además tiene detector de huella, enciende muy rapido, en general es muy rápida y de calidad.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4817,19 nov 2025,"El producto me pareció lindo, pronto actualizaré este comentario de cómo funcionó dentro de un tiempo.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4818,19 feb 2026,"Veloz, práctica, muy bonita, buena ventilación de enfriamiento y rápida para cargar la ram, lo que esperaba la compraría de nuevo, todo llegó en perfecto estado.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4819,04 jun 2025,"Corre muy bien la laptop veremos qué tal con el paso del tiempo. Lo único malo es la batería que dura poco sin conexión y el sonido es pobre, suena mejor y mas fuerte un teléfono.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4820,10 dic 2025,"Hasta ahora 5 dias de uso, excelente se configura muy fácil y con tu cuenta te sincroniza los archivos, se siente de buen material y la pantalla se ve mejor que en las fotos no ""premiun"" pero mas que bien si, si la recomiendo.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4821,19 nov 2025,"Apenas la acabamos de recibir, las configuraciones de inicio se hicieron en buen tiempo, enciende rápido y ejecuta bien los programas, la conexión del wifi hasta ahorita se ve buena y estable. Le instale el movavi para edición de videos y se ejecuta de manera rápida.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4822,10 ago 2025,"La amo, es muy eficaz y mi trabajo me pide algo resistente y duradero.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4823,19 oct 2025,"Excelente, me funcionó de maravilla. Lo único que hay que tomar en cuenta es que la batería no es de larga duración. La utilizo para programar en. Net.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4824,18 abr 2025,"Buen producto, cumple con las especificaciones y el teclado está en español.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4825,28 feb 2026,"Excelente máquina.
Funcionando al 100.
La batería duró 3. 5 horas y le restó 10%, usando spotify, como 5 pestañas de chrome y whatsapps abiertos.
Teclado limosino.
Muy rápida, una maravilla.
Actualizaré este comentario si algo malo ocurre.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
SHOP_4826,17 nov 2025,Lo volvería a comprar.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_026,,Lenovo,Lenovo IdeaPad Slim 5
